Country,City,Date,Year,Month,Day,Temp
South Africa,Capetown,15/04/1996,1996,4,15,15.94444444
South Africa,Capetown,16/04/1996,1996,4,16,14.38888889
South Africa,Capetown,17/04/1996,1996,4,17,15.27777778
South Africa,Capetown,18/04/1996,1996,4,18,14.94444444
South Africa,Capetown,19/04/1996,1996,4,19,14.22222222
South Africa,Capetown,20/04/1996,1996,4,20,14.94444444
South Africa,Capetown,21/04/1996,1996,4,21,16.44444444
South Africa,Capetown,22/04/1996,1996,4,22,15.88888889
South Africa,Capetown,23/04/1996,1996,4,23,16.05555556
South Africa,Capetown,24/04/1996,1996,4,24,15.55555556
South Africa,Capetown,25/04/1996,1996,4,25,17.33333333
South Africa,Capetown,26/04/1996,1996,4,26,17.88888889
South Africa,Capetown,27/04/1996,1996,4,27,16.22222222
South Africa,Capetown,28/04/1996,1996,4,28,14.94444444
South Africa,Capetown,29/04/1996,1996,4,29,19.16666667
South Africa,Capetown,30/04/1996,1996,4,30,23.5
South Africa,Capetown,01/05/1996,1996,5,1,17.72222222
South Africa,Capetown,02/05/1996,1996,5,2,14.33333333
South Africa,Capetown,03/05/1996,1996,5,3,14.05555556
South Africa,Capetown,04/05/1996,1996,5,4,14.11111111
South Africa,Capetown,05/05/1996,1996,5,5,13.77777778
South Africa,Capetown,06/05/1996,1996,5,6,12.27777778
South Africa,Capetown,07/05/1996,1996,5,7,12.61111111
South Africa,Capetown,08/05/1996,1996,5,8,16.83333333
South Africa,Capetown,09/05/1996,1996,5,9,14.33333333
South Africa,Capetown,10/05/1996,1996,5,10,14.38888889
South Africa,Capetown,11/05/1996,1996,5,11,15.05555556
South Africa,Capetown,12/05/1996,1996,5,12,13
South Africa,Capetown,13/05/1996,1996,5,13,14.88888889
South Africa,Capetown,14/05/1996,1996,5,14,13.83333333
South Africa,Capetown,15/05/1996,1996,5,15,13.5
South Africa,Capetown,16/05/1996,1996,5,16,14.16666667
South Africa,Capetown,17/05/1996,1996,5,17,15.05555556
South Africa,Capetown,18/05/1996,1996,5,18,13.66666667
South Africa,Capetown,19/05/1996,1996,5,19,14.66666667
South Africa,Capetown,20/05/1996,1996,5,20,14.22222222
South Africa,Capetown,21/05/1996,1996,5,21,14.11111111
South Africa,Capetown,22/05/1996,1996,5,22,15
South Africa,Capetown,23/05/1996,1996,5,23,14.11111111
South Africa,Capetown,24/05/1996,1996,5,24,15.66666667
South Africa,Capetown,25/05/1996,1996,5,25,13.33333333
South Africa,Capetown,26/05/1996,1996,5,26,12.55555556
South Africa,Capetown,27/05/1996,1996,5,27,15.88888889
South Africa,Capetown,28/05/1996,1996,5,28,20.72222222
South Africa,Capetown,29/05/1996,1996,5,29,15.16666667
South Africa,Capetown,30/05/1996,1996,5,30,12.5
South Africa,Capetown,31/05/1996,1996,5,31,12.05555556
South Africa,Capetown,01/06/1996,1996,6,1,12.05555556
South Africa,Capetown,02/06/1996,1996,6,2,10.55555556
South Africa,Capetown,03/06/1996,1996,6,3,9.722222222
South Africa,Capetown,04/06/1996,1996,6,4,12.61111111
South Africa,Capetown,05/06/1996,1996,6,5,12.38888889
South Africa,Capetown,06/06/1996,1996,6,6,14.27777778
South Africa,Capetown,07/06/1996,1996,6,7,13.22222222
South Africa,Capetown,08/06/1996,1996,6,8,11.44444444
South Africa,Capetown,09/06/1996,1996,6,9,11.5
South Africa,Capetown,10/06/1996,1996,6,10,10
South Africa,Capetown,11/06/1996,1996,6,11,12.33333333
South Africa,Capetown,12/06/1996,1996,6,12,13.33333333
South Africa,Capetown,13/06/1996,1996,6,13,14.22222222
South Africa,Capetown,14/06/1996,1996,6,14,14.16666667
South Africa,Capetown,15/06/1996,1996,6,15,15.16666667
South Africa,Capetown,16/06/1996,1996,6,16,14.27777778
South Africa,Capetown,17/06/1996,1996,6,17,12.83333333
South Africa,Capetown,18/06/1996,1996,6,18,12.77777778
South Africa,Capetown,19/06/1996,1996,6,19,12
South Africa,Capetown,20/06/1996,1996,6,20,12.61111111
South Africa,Capetown,21/06/1996,1996,6,21,14.44444444
South Africa,Capetown,22/06/1996,1996,6,22,20.22222222
South Africa,Capetown,23/06/1996,1996,6,23,14.44444444
South Africa,Capetown,24/06/1996,1996,6,24,10.66666667
South Africa,Capetown,25/06/1996,1996,6,25,10.05555556
South Africa,Capetown,26/06/1996,1996,6,26,10.33333333
South Africa,Capetown,27/06/1996,1996,6,27,12.11111111
South Africa,Capetown,28/06/1996,1996,6,28,13.44444444
South Africa,Capetown,29/06/1996,1996,6,29,14.11111111
South Africa,Capetown,30/06/1996,1996,6,30,14.77777778
South Africa,Capetown,01/07/1996,1996,7,1,11.77777778
South Africa,Capetown,02/07/1996,1996,7,2,12
South Africa,Capetown,03/07/1996,1996,7,3,13.38888889
South Africa,Capetown,04/07/1996,1996,7,4,11.38888889
South Africa,Capetown,05/07/1996,1996,7,5,8.611111111
South Africa,Capetown,06/07/1996,1996,7,6,9.388888889
South Africa,Capetown,07/07/1996,1996,7,7,7.944444444
South Africa,Capetown,08/07/1996,1996,7,8,8.888888889
South Africa,Capetown,09/07/1996,1996,7,9,11
South Africa,Capetown,10/07/1996,1996,7,10,12.88888889
South Africa,Capetown,11/07/1996,1996,7,11,15.44444444
South Africa,Capetown,12/07/1996,1996,7,12,13.72222222
South Africa,Capetown,13/07/1996,1996,7,13,10.94444444
South Africa,Capetown,14/07/1996,1996,7,14,10.55555556
South Africa,Capetown,15/07/1996,1996,7,15,8.277777778
South Africa,Capetown,16/07/1996,1996,7,16,7.444444444
South Africa,Capetown,17/07/1996,1996,7,17,8.277777778
South Africa,Capetown,18/07/1996,1996,7,18,8.611111111
South Africa,Capetown,19/07/1996,1996,7,19,8.777777778
South Africa,Capetown,20/07/1996,1996,7,20,11.61111111
South Africa,Capetown,21/07/1996,1996,7,21,13.5
South Africa,Capetown,22/07/1996,1996,7,22,12.72222222
South Africa,Capetown,23/07/1996,1996,7,23,14.61111111
South Africa,Capetown,24/07/1996,1996,7,24,13.33333333
South Africa,Capetown,25/07/1996,1996,7,25,12.94444444
South Africa,Capetown,26/07/1996,1996,7,26,12.5
South Africa,Capetown,27/07/1996,1996,7,27,12.33333333
South Africa,Capetown,28/07/1996,1996,7,28,9.722222222
South Africa,Capetown,29/07/1996,1996,7,29,9.111111111
South Africa,Capetown,30/07/1996,1996,7,30,9.5
South Africa,Capetown,31/07/1996,1996,7,31,9.5
South Africa,Capetown,01/08/1996,1996,8,1,10.27777778
South Africa,Capetown,02/08/1996,1996,8,2,11.16666667
South Africa,Capetown,03/08/1996,1996,8,3,9.888888889
South Africa,Capetown,04/08/1996,1996,8,4,11.55555556
South Africa,Capetown,05/08/1996,1996,8,5,12.16666667
South Africa,Capetown,06/08/1996,1996,8,6,11.83333333
South Africa,Capetown,07/08/1996,1996,8,7,12.11111111
South Africa,Capetown,08/08/1996,1996,8,8,14.05555556
South Africa,Capetown,09/08/1996,1996,8,9,13.22222222
South Africa,Capetown,10/08/1996,1996,8,10,11.16666667
South Africa,Capetown,11/08/1996,1996,8,11,8.722222222
South Africa,Capetown,12/08/1996,1996,8,12,10
South Africa,Capetown,13/08/1996,1996,8,13,9.5
South Africa,Capetown,14/08/1996,1996,8,14,9.333333333
South Africa,Capetown,15/08/1996,1996,8,15,10.72222222
South Africa,Capetown,16/08/1996,1996,8,16,11.11111111
South Africa,Capetown,17/08/1996,1996,8,17,9.388888889
South Africa,Capetown,18/08/1996,1996,8,18,11.16666667
South Africa,Capetown,19/08/1996,1996,8,19,12.22222222
South Africa,Capetown,20/08/1996,1996,8,20,10.72222222
South Africa,Capetown,21/08/1996,1996,8,21,12.22222222
South Africa,Capetown,22/08/1996,1996,8,22,12.94444444
South Africa,Capetown,23/08/1996,1996,8,23,13.16666667
South Africa,Capetown,24/08/1996,1996,8,24,13.16666667
South Africa,Capetown,25/08/1996,1996,8,25,13.05555556
South Africa,Capetown,26/08/1996,1996,8,26,11.94444444
South Africa,Capetown,27/08/1996,1996,8,27,12.27777778
South Africa,Capetown,28/08/1996,1996,8,28,12.83333333
South Africa,Capetown,29/08/1996,1996,8,29,12.16666667
South Africa,Capetown,30/08/1996,1996,8,30,13.33333333
South Africa,Capetown,31/08/1996,1996,8,31,13.38888889
South Africa,Capetown,01/09/1996,1996,9,1,14
South Africa,Capetown,02/09/1996,1996,9,2,13.94444444
South Africa,Capetown,03/09/1996,1996,9,3,12.22222222
South Africa,Capetown,04/09/1996,1996,9,4,12.72222222
South Africa,Capetown,05/09/1996,1996,9,5,13.11111111
South Africa,Capetown,06/09/1996,1996,9,6,12.27777778
South Africa,Capetown,07/09/1996,1996,9,7,12.72222222
South Africa,Capetown,08/09/1996,1996,9,8,13.77777778
South Africa,Capetown,09/09/1996,1996,9,9,12.05555556
South Africa,Capetown,10/09/1996,1996,9,10,13
South Africa,Capetown,11/09/1996,1996,9,11,13.61111111
South Africa,Capetown,12/09/1996,1996,9,12,12.88888889
South Africa,Capetown,13/09/1996,1996,9,13,12.44444444
South Africa,Capetown,14/09/1996,1996,9,14,11.83333333
South Africa,Capetown,15/09/1996,1996,9,15,13.61111111
South Africa,Capetown,16/09/1996,1996,9,16,12.55555556
South Africa,Capetown,17/09/1996,1996,9,17,11.44444444
South Africa,Capetown,18/09/1996,1996,9,18,12.38888889
South Africa,Capetown,19/09/1996,1996,9,19,13.27777778
South Africa,Capetown,20/09/1996,1996,9,20,13.38888889
South Africa,Capetown,21/09/1996,1996,9,21,12.5
South Africa,Capetown,22/09/1996,1996,9,22,14.05555556
South Africa,Capetown,23/09/1996,1996,9,23,15.33333333
South Africa,Capetown,24/09/1996,1996,9,24,13.33333333
South Africa,Capetown,25/09/1996,1996,9,25,11.66666667
South Africa,Capetown,26/09/1996,1996,9,26,11.77777778
South Africa,Capetown,27/09/1996,1996,9,27,13.44444444
South Africa,Capetown,28/09/1996,1996,9,28,14.27777778
South Africa,Capetown,29/09/1996,1996,9,29,13.66666667
South Africa,Capetown,30/09/1996,1996,9,30,13.66666667
South Africa,Capetown,01/10/1996,1996,10,1,10.94444444
South Africa,Capetown,02/10/1996,1996,10,2,11.77777778
South Africa,Capetown,03/10/1996,1996,10,3,14.22222222
South Africa,Capetown,04/10/1996,1996,10,4,12.88888889
South Africa,Capetown,05/10/1996,1996,10,5,12.33333333
South Africa,Capetown,06/10/1996,1996,10,6,12.72222222
South Africa,Capetown,07/10/1996,1996,10,7,13.38888889
South Africa,Capetown,08/10/1996,1996,10,8,13.83333333
South Africa,Capetown,09/10/1996,1996,10,9,17.05555556
South Africa,Capetown,10/10/1996,1996,10,10,16.22222222
South Africa,Capetown,11/10/1996,1996,10,11,13.77777778
South Africa,Capetown,12/10/1996,1996,10,12,14.38888889
South Africa,Capetown,13/10/1996,1996,10,13,14.55555556
South Africa,Capetown,14/10/1996,1996,10,14,13.88888889
South Africa,Capetown,15/10/1996,1996,10,15,16.5
South Africa,Capetown,16/10/1996,1996,10,16,17.77777778
South Africa,Capetown,17/10/1996,1996,10,17,16.88888889
South Africa,Capetown,18/10/1996,1996,10,18,18.72222222
South Africa,Capetown,19/10/1996,1996,10,19,15.11111111
South Africa,Capetown,20/10/1996,1996,10,20,15.11111111
South Africa,Capetown,21/10/1996,1996,10,21,14.11111111
South Africa,Capetown,22/10/1996,1996,10,22,15.61111111
South Africa,Capetown,23/10/1996,1996,10,23,16.77777778
South Africa,Capetown,24/10/1996,1996,10,24,16.44444444
South Africa,Capetown,25/10/1996,1996,10,25,18.5
South Africa,Capetown,26/10/1996,1996,10,26,16.16666667
South Africa,Capetown,27/10/1996,1996,10,27,15.55555556
South Africa,Capetown,28/10/1996,1996,10,28,15.77777778
South Africa,Capetown,29/10/1996,1996,10,29,17.16666667
South Africa,Capetown,30/10/1996,1996,10,30,17.22222222
South Africa,Capetown,31/10/1996,1996,10,31,17.11111111
South Africa,Capetown,01/11/1996,1996,11,1,15.77777778
South Africa,Capetown,02/11/1996,1996,11,2,17.55555556
South Africa,Capetown,03/11/1996,1996,11,3,16.77777778
South Africa,Capetown,04/11/1996,1996,11,4,15.33333333
South Africa,Capetown,05/11/1996,1996,11,5,15
South Africa,Capetown,06/11/1996,1996,11,6,15.94444444
South Africa,Capetown,07/11/1996,1996,11,7,17
South Africa,Capetown,08/11/1996,1996,11,8,14.38888889
South Africa,Capetown,09/11/1996,1996,11,9,13.83333333
South Africa,Capetown,10/11/1996,1996,11,10,15.11111111
South Africa,Capetown,11/11/1996,1996,11,11,15.61111111
South Africa,Capetown,12/11/1996,1996,11,12,14.94444444
South Africa,Capetown,13/11/1996,1996,11,13,14.72222222
South Africa,Capetown,14/11/1996,1996,11,14,16
South Africa,Capetown,15/11/1996,1996,11,15,16.27777778
South Africa,Capetown,16/11/1996,1996,11,16,17.44444444
South Africa,Capetown,17/11/1996,1996,11,17,17.55555556
South Africa,Capetown,18/11/1996,1996,11,18,16
South Africa,Capetown,19/11/1996,1996,11,19,12.5
South Africa,Capetown,20/11/1996,1996,11,20,13.55555556
South Africa,Capetown,21/11/1996,1996,11,21,14.83333333
South Africa,Capetown,22/11/1996,1996,11,22,15.88888889
South Africa,Capetown,23/11/1996,1996,11,23,16.77777778
South Africa,Capetown,24/11/1996,1996,11,24,17.05555556
South Africa,Capetown,25/11/1996,1996,11,25,14.27777778
South Africa,Capetown,26/11/1996,1996,11,26,16.05555556
South Africa,Capetown,27/11/1996,1996,11,27,20.11111111
South Africa,Capetown,28/11/1996,1996,11,28,17.83333333
South Africa,Capetown,29/11/1996,1996,11,29,15.44444444
South Africa,Capetown,30/11/1996,1996,11,30,15.94444444
South Africa,Capetown,01/12/1996,1996,12,1,15.55555556
South Africa,Capetown,02/12/1996,1996,12,2,15.11111111
South Africa,Capetown,03/12/1996,1996,12,3,14.44444444
South Africa,Capetown,04/12/1996,1996,12,4,17.55555556
South Africa,Capetown,05/12/1996,1996,12,5,19.88888889
South Africa,Capetown,06/12/1996,1996,12,6,19.33333333
South Africa,Capetown,07/12/1996,1996,12,7,19.66666667
South Africa,Capetown,08/12/1996,1996,12,8,19.77777778
South Africa,Capetown,09/12/1996,1996,12,9,19.72222222
South Africa,Capetown,10/12/1996,1996,12,10,19.83333333
South Africa,Capetown,11/12/1996,1996,12,11,16.61111111
South Africa,Capetown,12/12/1996,1996,12,12,18.44444444
South Africa,Capetown,13/12/1996,1996,12,13,20.83333333
South Africa,Capetown,14/12/1996,1996,12,14,21
South Africa,Capetown,15/12/1996,1996,12,15,21.11111111
South Africa,Capetown,16/12/1996,1996,12,16,20.77777778
South Africa,Capetown,17/12/1996,1996,12,17,17.27777778
South Africa,Capetown,18/12/1996,1996,12,18,17.27777778
South Africa,Capetown,19/12/1996,1996,12,19,20
South Africa,Capetown,20/12/1996,1996,12,20,20.5
South Africa,Capetown,21/12/1996,1996,12,21,19.61111111
South Africa,Capetown,22/12/1996,1996,12,22,21.72222222
South Africa,Capetown,23/12/1996,1996,12,23,18.55555556
South Africa,Capetown,24/12/1996,1996,12,24,19.38888889
South Africa,Capetown,25/12/1996,1996,12,25,19.5
South Africa,Capetown,26/12/1996,1996,12,26,22.33333333
South Africa,Capetown,27/12/1996,1996,12,27,21.44444444
South Africa,Capetown,28/12/1996,1996,12,28,20.27777778
South Africa,Capetown,29/12/1996,1996,12,29,19.33333333
South Africa,Capetown,30/12/1996,1996,12,30,18.72222222
South Africa,Capetown,31/12/1996,1996,12,31,18.27777778
South Africa,Capetown,01/01/1997,1997,1,1,18.88888889
South Africa,Capetown,02/01/1997,1997,1,2,19.44444444
South Africa,Capetown,03/01/1997,1997,1,3,20.5
South Africa,Capetown,04/01/1997,1997,1,4,23.55555556
South Africa,Capetown,05/01/1997,1997,1,5,23.16666667
South Africa,Capetown,06/01/1997,1997,1,6,22.77777778
South Africa,Capetown,07/01/1997,1997,1,7,21.66666667
South Africa,Capetown,08/01/1997,1997,1,8,18.5
South Africa,Capetown,09/01/1997,1997,1,9,16.72222222
South Africa,Capetown,10/01/1997,1997,1,10,17.33333333
South Africa,Capetown,11/01/1997,1997,1,11,19
South Africa,Capetown,12/01/1997,1997,1,12,21.33333333
South Africa,Capetown,13/01/1997,1997,1,13,20.66666667
South Africa,Capetown,14/01/1997,1997,1,14,22.5
South Africa,Capetown,15/01/1997,1997,1,15,20.22222222
South Africa,Capetown,16/01/1997,1997,1,16,19.05555556
South Africa,Capetown,17/01/1997,1997,1,17,22.66666667
South Africa,Capetown,18/01/1997,1997,1,18,21.94444444
South Africa,Capetown,19/01/1997,1997,1,19,20.55555556
South Africa,Capetown,20/01/1997,1997,1,20,19.72222222
South Africa,Capetown,21/01/1997,1997,1,21,19.94444444
South Africa,Capetown,22/01/1997,1997,1,22,19.27777778
South Africa,Capetown,23/01/1997,1997,1,23,20.38888889
South Africa,Capetown,24/01/1997,1997,1,24,20.66666667
South Africa,Capetown,25/01/1997,1997,1,25,21.38888889
South Africa,Capetown,26/01/1997,1997,1,26,19.33333333
South Africa,Capetown,27/01/1997,1997,1,27,21.44444444
South Africa,Capetown,28/01/1997,1997,1,28,21.5
South Africa,Capetown,29/01/1997,1997,1,29,21.83333333
South Africa,Capetown,30/01/1997,1997,1,30,21.11111111
South Africa,Capetown,31/01/1997,1997,1,31,17
South Africa,Capetown,01/02/1997,1997,2,1,16.94444444
South Africa,Capetown,02/02/1997,1997,2,2,20.16666667
South Africa,Capetown,03/02/1997,1997,2,3,21.33333333
South Africa,Capetown,04/02/1997,1997,2,4,21.61111111
South Africa,Capetown,05/02/1997,1997,2,5,21.72222222
South Africa,Capetown,06/02/1997,1997,2,6,20.16666667
South Africa,Capetown,07/02/1997,1997,2,7,19
South Africa,Capetown,08/02/1997,1997,2,8,23.22222222
South Africa,Capetown,09/02/1997,1997,2,9,24.38888889
South Africa,Capetown,10/02/1997,1997,2,10,21.61111111
South Africa,Capetown,11/02/1997,1997,2,11,19.94444444
South Africa,Capetown,12/02/1997,1997,2,12,18.55555556
South Africa,Capetown,13/02/1997,1997,2,13,18.77777778
South Africa,Capetown,14/02/1997,1997,2,14,21.55555556
South Africa,Capetown,15/02/1997,1997,2,15,19.77777778
South Africa,Capetown,16/02/1997,1997,2,16,19.55555556
South Africa,Capetown,17/02/1997,1997,2,17,19.27777778
South Africa,Capetown,18/02/1997,1997,2,18,20.11111111
South Africa,Capetown,19/02/1997,1997,2,19,20.33333333
South Africa,Capetown,20/02/1997,1997,2,20,19.77777778
South Africa,Capetown,21/02/1997,1997,2,21,20.38888889
South Africa,Capetown,22/02/1997,1997,2,22,17.77777778
South Africa,Capetown,23/02/1997,1997,2,23,20.88888889
South Africa,Capetown,24/02/1997,1997,2,24,21.44444444
South Africa,Capetown,25/02/1997,1997,2,25,20.44444444
South Africa,Capetown,26/02/1997,1997,2,26,18.11111111
South Africa,Capetown,27/02/1997,1997,2,27,18.72222222
South Africa,Capetown,28/02/1997,1997,2,28,21.5
South Africa,Capetown,01/03/1997,1997,3,1,20.72222222
South Africa,Capetown,02/03/1997,1997,3,2,17.16666667
South Africa,Capetown,03/03/1997,1997,3,3,17.11111111
South Africa,Capetown,04/03/1997,1997,3,4,16.83333333
South Africa,Capetown,05/03/1997,1997,3,5,17.72222222
South Africa,Capetown,06/03/1997,1997,3,6,19.16666667
South Africa,Capetown,07/03/1997,1997,3,7,19.05555556
South Africa,Capetown,08/03/1997,1997,3,8,18.11111111
South Africa,Capetown,09/03/1997,1997,3,9,19.55555556
South Africa,Capetown,10/03/1997,1997,3,10,16.22222222
South Africa,Capetown,11/03/1997,1997,3,11,15.38888889
South Africa,Capetown,12/03/1997,1997,3,12,17.77777778
South Africa,Capetown,13/03/1997,1997,3,13,20.5
South Africa,Capetown,14/03/1997,1997,3,14,21.33333333
South Africa,Capetown,15/03/1997,1997,3,15,19.33333333
South Africa,Capetown,16/03/1997,1997,3,16,19.05555556
South Africa,Capetown,17/03/1997,1997,3,17,18.77777778
South Africa,Capetown,18/03/1997,1997,3,18,19.38888889
South Africa,Capetown,19/03/1997,1997,3,19,20.27777778
South Africa,Capetown,20/03/1997,1997,3,20,19.05555556
South Africa,Capetown,21/03/1997,1997,3,21,18.16666667
South Africa,Capetown,22/03/1997,1997,3,22,18.88888889
South Africa,Capetown,23/03/1997,1997,3,23,19.55555556
South Africa,Capetown,24/03/1997,1997,3,24,20.66666667
South Africa,Capetown,25/03/1997,1997,3,25,20.05555556
South Africa,Capetown,26/03/1997,1997,3,26,22
South Africa,Capetown,27/03/1997,1997,3,27,21.05555556
South Africa,Capetown,28/03/1997,1997,3,28,20.66666667
South Africa,Capetown,29/03/1997,1997,3,29,18.44444444
South Africa,Capetown,30/03/1997,1997,3,30,18.16666667
South Africa,Capetown,31/03/1997,1997,3,31,17.61111111
South Africa,Capetown,01/04/1997,1997,4,1,17.83333333
South Africa,Capetown,02/04/1997,1997,4,2,18.27777778
South Africa,Capetown,03/04/1997,1997,4,3,18.77777778
South Africa,Capetown,04/04/1997,1997,4,4,18.16666667
South Africa,Capetown,05/04/1997,1997,4,5,14.88888889
South Africa,Capetown,06/04/1997,1997,4,6,13.77777778
South Africa,Capetown,07/04/1997,1997,4,7,15.38888889
South Africa,Capetown,08/04/1997,1997,4,8,18.27777778
South Africa,Capetown,09/04/1997,1997,4,9,18.22222222
South Africa,Capetown,10/04/1997,1997,4,10,20.83333333
South Africa,Capetown,11/04/1997,1997,4,11,20.11111111
